Country Name,Country Code,Year,gdp,Consumer Expenditure in Current USD,General Government Final Consumption Expenditure in Current USD,Gross Fixed Capital Formation,Net Exports,calculated_gdp,Consumer Expenditure (as % of GDP),Government Expenditure (as % of GDP),Investment Expenditure (as % of GDP),Net Exports Expenditure (as % of GDP),Consumer Expenditure (as % of GDP) % Difference (First Non-Empty),Government Expenditure (as % of GDP) % Difference (First Non-Empty),Investment Expenditure (as % of GDP) % Difference (First Non-Empty),Net Exports Expenditure (as % of GDP) % Difference (First Non-Empty),Consumer Expenditure (as % of GDP) % Difference (Last Year),Government Expenditure (as % of GDP) % Difference (Last Year),Investment Expenditure (as % of GDP) % Difference (Last Year),Net Exports Expenditure (as % of GDP) % Difference (Last Year),Total Percentage,GDP per capita,Income Level
Sweden,SWE,2015,505103781349.7569,362470503049.40564,129903577512.67589,119979501687.89001,19243042424.531036,631596624674.5026,57.38955670261968,20.567490774609908,18.996222747346415,3.046729775424,-4.5078014165920735,7.38172262765522,-6.479650430146016,3.6057292190828725,-0.9548329070193651,-0.7998830252504141,2.886241954491653,6.509402565520306,100.00000000000001,64.45274249422796,High income
Sweden,SWE,2016,515654671469.54694,372417671511.3986,135954348627.99637,124842681657.98647,15790952066.254059,649005653863.6355,57.38280850010105,20.948099268263405,19.235992924680673,2.4330993069548734,-4.514549619110703,7.762331121308717,-6.2398802528117585,2.9920987506137458,-0.011758589726695856,1.8505344080345987,1.2621992304641338,-20.140626629210345,100.0,65.4023526413621,High income
Sweden,SWE,2017,541018749769.0971,388130075420.3802,140786126182.69904,135993089917.53584,13713172115.62204,678622463636.2372,57.193814855564526,20.745868833803414,20.039579767054747,2.020736543577303,-4.7035432636472265,7.560100686848726,-5.436293410437685,2.5797359872361754,-0.32935586367507375,-0.9653879899565565,4.177516832744477,-16.94804491534132,99.99999999999999,67.47163968211927,High income
Sweden,SWE,2018,555455371487.0894,398576323585.551,144748271070.65833,139861654974.9392,12414008905.359406,695600258536.5079,57.299622691936094,20.80911691654602,20.10661342610739,1.7846469654105035,-4.5977354272756585,7.623348769591333,-5.369259751385041,2.343646409069376,0.1849987391796981,0.30487073474383397,0.33450631116949125,-11.683342834432587,100.0,68.3609054340486,High income
Switzerland,CHE,1987,199236370037.55365,133889481625.53647,20148278567.596565,62196387473.175964,2579710971.0300446,218813858637.33905,61.18875763140953,9.207953597212605,28.424336493357096,1.1789522780207646,6.574738281298018,1.7999479255707556,5.624385813861345,3.295904917174515,-0.7161103614426678,-1.1074776269285436,0.4121661384991038,56.94893727068069,99.99999999999999,32.90462663243365,High income
Switzerland,CHE,1988,215540625298.98175,142666438187.65802,22204364791.9087,71066808583.33902,2715968017.494705,238653579580.40045,59.77971855209272,9.304014978928162,29.7782286393057,1.1380378296734148,5.165699201981205,1.8960093072863131,6.978277959809947,3.254990468827165,-2.302774453772405,1.043243547020456,4.763144238265737,-3.470407505894757,99.99999999999999,35.598089587465196,High income
Switzerland,CHE,1989,208105846934.4092,136268428388.04329,22321356439.880188,69725155571.85648,2503159117.3054504,230818099517.0854,59.03715032449461,9.6705399128494,30.207837131375108,1.0844726312808777,4.423130974383099,2.2625342412075504,7.407886451879357,3.201425270434628,-1.242174178105282,3.939427599282097,1.4426932416737204,-4.706802972262258,100.0,34.12624797828709,High income
Switzerland,CHE,1990,265763573999.42413,172408239994.2413,28901742009.789806,87572145839.33199,551666426.7204132,289433794270.0835,59.567418666169836,9.985614182572029,30.256365211318254,0.19060193993989133,4.953399316058324,2.5776085109301796,7.456414531822503,2.3075545790936416,0.8981943382440294,3.2580835461315294,0.1606473172246492,-82.42445826274378,100.00000000000001,42.33576537170287,High income
Switzerland,CHE,1991,268901693863.3194,179835158298.46585,30814717573.22176,84917646443.51465,3789785216.1785126,299357307531.3808,60.073749253511785,10.293624641179518,28.366652260397206,1.2659738449114826,5.459729903400273,2.885618969537669,5.566701580901455,3.3829264840652327,0.8500126389218821,3.08454195181167,-6.245670746379495,564.1977753797905,99.99999999999999,43.243428217508814,High income
Switzerland,CHE,1992,279921425828.47394,191616299957.33182,33110945100.270233,79327099985.77728,7226994737.590668,311281339780.97,61.557271660473035,10.63698361217811,25.484052478569712,2.3216922487791494,6.9432523103615225,3.228977940536261,2.684101799073961,4.4386448879329,2.4695019461841383,3.335646897643696,-10.161931536249359,83.39180213801993,100.0,44.47287262754504,High income
Switzerland,CHE,1993,272237527070.9258,186376119382.7829,32232725365.457497,72265710611.80292,10772714537.087158,301647269897.1305,61.78611178756631,10.685568404597094,23.957024585850682,3.571295221985908,7.1720924374548005,3.2775627329552446,1.1570739063549311,5.688247861139658,0.3717515752736267,0.4567534762708547,-5.992092089761436,53.822937724147394,100.0,42.705745433413846,High income
Switzerland,CHE,1994,301375055202.16425,204053432770.3444,35733760327.55721,80736042991.88419,11976138773.122757,332499374862.9085,61.36956884640065,10.747015792823808,24.281562341334368,3.6018530194411915,6.7555494962891345,3.3390101211819587,1.4816116618386168,5.718805658594942,-0.6741692090899476,0.5750502537635649,1.3546663706951456,0.8556502768844565,100.00000000000001,46.69987582160969,High income
Switzerland,CHE,1995,352835806342.4947,240454284989.42917,41663538266.38477,94301994926.00423,13362751797.040176,389782569978.85834,61.68933746895643,10.688917739098644,24.193486879395127,3.428257912549801,7.075318118844919,3.2809120674567946,1.3935361998993763,5.545210551703551,0.5210540477416759,-0.5405970815075767,-0.3627256792669842,-4.8196055184484665,100.0,54.38074683568376,High income
Switzerland,CHE,1996,340103959546.9256,234973228964.4013,40458185275.08091,87074351132.68608,11233942556.634323,373739707928.8027,62.87082265531273,10.825230612848925,23.298126820732072,3.005819911106258,8.256803305201217,3.417224941207076,0.49817614123632126,5.122772550260008,1.915217823421833,1.2752729235782745,-3.7008309844977605,-12.322235147394455,99.99999999999999,51.91274112741585,High income
Switzerland,CHE,1997,294788198856.1979,204555963618.8245,34284108041.066628,75697591125.19809,13321429063.59816,327859091848.6874,62.391426287861066,10.456964254902937,23.08845263322264,4.063156824013356,7.777406937749554,3.048958583261088,0.2885019537268896,6.180109463167106,-0.7625100916524352,-3.401926214014106,-0.8999615682529938,35.17632273977311,100.00000000000001,45.43032089867102,High income
Switzerland,CHE,1998,303459014346.80646,208819690991.86096,34394927576.21741,81388247344.4613,11451783694.302658,336054649606.84235,62.13861085872898,10.234920902435595,24.21875353894945,3.4077146998859704,7.524591508617469,2.8269152307937464,1.4188028594536988,5.524667339039721,-0.4052086066531735,-2.1234016589779636,4.895524718275768,-16.131351865468424,99.99999999999999,46.42778949469644,High income
Switzerland,CHE,1999,297873643323.1261,206053236586.34003,33814618559.446148,81182598855.01265,11155414059.379562,332205868060.1784,62.025766669784986,10.178814346928002,24.437436740372867,3.3579822429141384,7.4117473196734736,2.770808675286153,1.6374860608771158,5.474934882067888,-0.18160075898790984,-0.5481874852031554,0.9029498610311437,-1.4594078833388258,99.99999999999999,45.677696129206204,High income
Switzerland,CHE,2000,279216033870.2037,189384472406.44244,31160204879.204166,76818035291.33112,13789333846.518234,311152046423.496,60.86557185893587,10.014462458907733,24.68826291657337,4.431702765583021,6.251552508824361,2.606456787265884,1.888312237077617,6.54865540473677,-1.8705045872722592,-1.6146466810240123,1.0264013319617682,31.97516975959591,100.0,42.54308849093151,High income
Switzerland,CHE,2001,286582672434.22614,194702284309.07797,31993423204.550842,76992133799.47855,12510924389.665787,316198765702.77313,61.57591535069372,10.118136651622688,24.349283473121194,3.9566645245623944,6.9618960005822075,2.710130979980839,1.5493327936254424,6.073617163716145,1.1670694451112018,1.0352447087435879,-1.373038858981912,-10.7190907456568,100.0,42.96040856342415,High income
Switzerland,CHE,2002,309301422430.3862,211709487360.4517,35702346336.455795,83755529321.18568,16508751443.603241,347676114461.6964,60.89273279190878,10.268852202209345,24.09010163118728,4.748313374694601,6.278713441797265,2.860846530567496,1.2901509516915297,6.865266013848352,-1.1094963913959033,1.4895583621366226,-1.0644331370983418,20.00798514045774,100.00000000000001,46.88109903746458,High income
Switzerland,CHE,2003,362075086507.7597,249504642459.34506,42489126011.73238,96058755476.3496,18487339422.291534,406539863369.7186,61.37273732304047,10.451404607545605,23.62837304074929,4.547485028664615,6.758717972928956,3.043398935903756,0.8284223612535371,6.664437667818365,0.7882788456416101,1.7777294067683913,-1.9166734848483746,-4.229466974531837,99.99999999999999,54.4131639488668,High income
Switzerland,CHE,2004,403912891033.37354,276149829513.47003,46510204262.163246,110316141535.98712,28608649778.850037,461584825090.47046,59.82645323302055,10.076198725347451,23.899429864134984,6.197918177497008,5.212433882909039,2.6681930537056022,1.0994791846392324,8.314870816650759,-2.5194966975009114,-3.5900043705825557,1.147166683538603,36.29331682081531,99.99999999999999,61.357390733299965,High income
Switzerland,CHE,2005,418284865884.99835,281771765178.2846,47049734982.33215,114036994860.2634,22784712495.98456,465643207516.8647,60.51237527567272,10.104245959741204,24.4902090311568,4.893169733429289,5.898355925561205,2.6962402880993555,1.6902583516610505,7.010122372583039,1.1465196507313147,0.278351342190164,2.471938328153933,-21.051398335733328,100.0,61.50161708513306,High income
Switzerland,CHE,2006,441634672196.5226,287538841122.98615,47443775721.80571,119507470090.92358,30796138140.05423,485286225075.76965,59.25139150160126,9.776452178175493,24.62618222313325,6.345974097090003,4.63737215148975,2.368446506533644,1.8262315436374976,8.462926736243753,-2.0838444505390297,-3.2441191838733396,0.5552145014501964,29.69045512023434,100.00000000000001,63.69506776948831,High income
Switzerland,CHE,2007,490740715594.80176,311313220593.1356,51156824391.86938,133517090969.67679,47963875374.87503,543951011329.55676,57.231848844660796,9.404674929609724,24.545793313873347,8.81768291185615,2.6178294945492837,1.9966692579678753,1.7458426343775955,10.9346355510099,-3.408430765521997,-3.802782868367194,-0.32643675146847295,38.94924210137525,100.00000000000001,70.75976431588315,High income
Switzerland,CHE,2008,567267767519.158,357987578247.62256,59964167666.8821,151654909980.6112,53780599205.98279,623387255101.0986,57.42619460347572,9.619087842461157,24.327560234771944,8.627157319291175,2.8121752533642095,2.2110821708193082,1.527609555276193,10.744109958444925,0.3395762372493394,2.2798545878111476,-0.889085458802652,-2.1607217504815868,100.0,80.06934121808688,High income
Switzerland,CHE,2009,554212916092.2709,362536478264.86536,63095060196.673096,139743964709.12598,34601471372.116516,599976974542.781,60.425065235401775,10.51624693510203,23.29155461601162,5.767133213484558,5.8110458852902624,3.1082412634601813,0.49160393651586887,7.884085852638309,5.222130166613104,9.326862456547902,-4.258567685219572,-33.151407815542214,99.99999999999999,76.10557597728096,High income
Switzerland,CHE,2010,598851028906.5803,386224827382.8227,66973176610.69314,150842363969.90076,57550378833.921875,661590746797.3384,58.378208772187214,10.123052194260612,22.79995067949575,8.698788354056436,3.7641894220757024,2.7150465226187634,0.0,10.815740993210186,-3.38742946365137,-3.7389264750809392,-2.1106531728797506,50.83383775004815,100.00000000000001,83.0191016759258,High income
Switzerland,CHE,2011,715888126682.3959,459342508615.4115,80720477997.44073,182686409926.5464,52571775339.738464,775321171879.1372,59.24544888953673,10.41123097435859,23.562675256728948,6.780644879375711,4.63142953942522,3.003225302716741,0.7627245772331968,8.89759751852946,1.485554516983889,2.8467578213353883,3.3452904699444064,-22.05069713859923,99.99999999999999,96.25233609050872,High income
Switzerland,CHE,2012,686420221557.9899,440948699169.27014,77667949612.33263,180315063839.05777,62470319393.24274,761402032013.9033,57.91272949495075,10.200649111337595,23.68197827921809,8.204643114493555,3.298710144839241,2.7926434396957465,0.8820275997223384,10.321595753647305,-2.2494882215692846,-2.0226413527817066,0.506322058888764,21.000926319694702,99.99999999999999,93.52597494304797,High income
Switzerland,CHE,2013,706234937370.9675,454831876541.63525,80599621374.50157,185228494825.84192,73750128765.09833,794410121507.0771,57.25403846551863,10.145845224327687,23.31648223142532,9.283634078728351,2.640019115407121,2.7378395526858377,0.5165315519295675,11.400586717882101,-1.1373855716635628,-0.5372588196274397,-1.5433509966247594,13.150979868079226,99.99999999999999,96.46486124371059,High income
Switzerland,CHE,2014,726537808338.0005,464880209723.92554,83418429992.08127,191938137844.60355,76003969221.51233,816240746782.1227,56.953810693307005,10.21983162699766,23.514892953002402,9.311464726692932,2.3397913431954933,2.811825955355811,0.7149422735066508,11.428417365846682,-0.5243783325300955,0.7292285761719475,0.8509462088139186,0.2997818281996967,100.0,97.91377650771857,High income
Switzerland,CHE,2015,694118186379.6278,447051728333.2554,80084350929.60501,183324970950.80984,73017271797.77753,783478322011.4478,57.05987208242417,10.221642217745352,23.398856841393396,9.319628858437087,2.445852732312659,2.8136365461035027,0.598906161897645,11.436581497590836,0.18622351661121694,0.017716444005877463,-0.4934579623259161,0.08767827601547928,100.0,92.91990414003227,High income
Switzerland,CHE,2016,687895460902.7133,442788293244.1265,79210899164.71199,182291037019.40582,69267821492.2348,773558050920.4792,57.240473771456436,10.239813168573015,23.565269187295304,8.954443872675231,2.626454421344924,2.831807496931166,0.7653185077995523,11.071396511828981,0.3165126076192015,0.17776938813331977,0.7111986155132088,-3.9184498793774614,99.99999999999999,90.74695220969028,High income
Switzerland,CHE,2017,695200833086.4989,451049864678.4525,80013385577.54964,188739302150.41928,63090678131.05621,782893230537.4775,57.613202807845774,10.220216813296274,24.107923633577034,8.05865674528093,2.9991834577342615,2.8122111416544247,1.3079729540812828,10.17560938443468,0.6511634370419905,-0.19137414866986502,2.3027721091100073,-10.003827598136205,100.0,90.98902907321815,High income
Switzerland,CHE,2018,725568717468.0009,462460659247.01324,81734741022.27603,193020825251.81946,76386915957.9364,813603141479.0452,56.841061159905095,10.046020824562065,23.724198618619866,9.388719396912972,2.227041809793583,2.6380151529202163,0.9242479391241147,11.505672036066722,-1.340216496062474,-1.704425570576773,-1.5916966586982384,16.50476864411572,100.0,93.86419816759829,High income
Syrian Arab Republic,SYR,1987,32538089171.974525,30940382165.6051,5845859872.611465,5916687898.089172,-4318980891.719745,38383949044.586,80.60760535521084,15.229959444300626,15.414484557637545,-11.252049357149016,16.643546668006273,5.642554413774624,9.250881344517625,32.25606249863057,10.591491474442227,-13.782375576814376,-16.63760485611806,24.42556365025943,99.99999999999999,3.4140773279744887,Lower middle income
Syrian Arab Republic,SYR,1988,16574342984.4098,15787260579.064589,2185211581.2917595,2315545657.01559,-1528463251.6703787,18759554565.701557,84.15583922194362,11.648525947876303,12.343286984271714,-8.147652154091634,20.19178053473906,2.0611209173503013,6.179683771151794,35.36045970168796,4.401859912717798,-23.515712628930018,-19.924101658294624,-27.589615940361966,100.00000000000001,1.6127276605438492,Lower middle income
Syrian Arab Republic,SYR,1989,18609532293.986637,15603563474.387527,2978440979.9554567,3011848552.33853,-5879732.739420891,21587973273.942093,72.27896420096978,13.796760548849688,13.951511399979367,-0.02723614979882369,8.314905513765218,4.209355518323687,7.787908186859447,43.480875705980765,-14.1129541702401,18.44211542804728,13.029142219223399,-99.66571781313533,100.00000000000001,1.7962363587995798,Lower middle income
Syrian Arab Republic,SYR,1990,23904498886.414253,19856659242.761692,3430022271.714922,3955011135.857461,92828507.79510021,27334521158.129177,72.64315744875012,12.548316657432453,14.468924159958283,0.33960173385914016,8.679098761545553,2.9609116269064515,8.305320946838362,43.84771358963873,0.5038717029310247,-9.04881901078819,3.708650232545274,-1346.8786387487387,99.99999999999999,2.1980074018807247,Lower middle income
Syrian Arab Republic,SYR,1991,27756258351.893097,24896659242.761692,4238930957.6837416,4988151447.66147,-2128552338.5300665,31995189309.576836,77.81375819304685,13.248650966459325,15.590317029843018,-6.652726189349177,13.849699505842288,3.661245935933323,9.426713816723097,36.855385666430415,7.11780837437388,5.581101658062315,7.750354190037911,-2058.978864374288,100.00000000000001,2.4986528857280486,Lower middle income
Syrian Arab Republic,SYR,1992,33107349665.92428,29201158129.17595,4773986636.971046,7672160356.347439,-3765968819.5991077,37881336302.895325,77.08587124721907,12.602476847170156,20.253140741925318,-9.941488836314544,13.121812560014511,3.015071816644154,14.089537528805398,33.56662301946504,-0.9354219134641628,-4.877282380863102,29.908459867472303,49.43481143460529,100.0,2.8748215656074687,Lower middle income
Syrian Arab Republic,SYR,1993,36860133630.289536,32092383073.496662,5010155902.004455,9573808463.25167,-4806057906.458797,41870289532.29399,76.64714868700452,11.965897436988557,22.86539828168019,-11.478444405673264,12.683089999799954,2.3784924064625557,16.70179506856027,32.029667450106324,-0.5691348532697371,-5.05122459577888,12.898036768921116,15.460014034763937,100.0,3.0891379625712783,Lower middle income
Syrian Arab Republic,SYR,1994,45086948775.05568,37138886414.2539,6059599109.131403,13507527839.643654,-5559465478.841869,51146547884.18709,72.61269421026962,11.847523165888663,26.409461436633457,-10.869678812791747,8.64863552306506,2.260118135362662,20.245858223513537,32.63843304298784,-5.263671964119565,-0.9892636279329903,15.499678209378832,-5.303554831703783,99.99999999999999,3.669279073471395,Lower middle income
Syrian Arab Republic,SYR,1995,50866369710.467705,40521336302.895325,6833763919.821827,13853363028.95323,-3508329621.380848,57700133630.289536,70.22745659920578,11.843584216994708,24.009239073375287,-6.080279889575784,6.263397912001217,2.2561791864687066,17.845635860255367,37.427831966203804,-3.284876889647892,-0.03324702419909009,-9.08849417098957,-44.06200961135727,100.0,4.025453506596837,Lower middle income
Syrian Arab Republic,SYR,1996,61546280623.60802,50872516703.786194,7244187082.405346,14527928730.512249,-3854164810.690422,68790467706.01337,73.9528577145277,10.530800740248623,21.11910154848719,-5.602760003263516,9.988799027323132,0.9433957097226209,14.95549833536727,37.90535185251608,5.304764398037509,-11.084342819653648,-12.037605673613683,-7.853583962984045,100.0,4.666247249435081,Lower middle income
Syrian Arab Republic,SYR,1997,66420400890.8686,53488195991.09132,7571848552.338531,13849799554.565702,-917594654.7884216,73992249443.20712,72.28891727659432,10.233299581127502,18.717905806061673,-1.2401226637834857,8.324858589389756,0.6458945506015006,12.554302592941752,42.2679891919961,-2.2500015406524354,-2.8250573385561584,-11.369781696975267,-77.86586141364016,100.00000000000001,4.879798970318742,Lower middle income
Syrian Arab Republic,SYR,1998,70418173719.37639,56204454342.98441,7886057906.458797,14471804008.908686,-258084632.51670456,78304231625.83519,71.77703321520198,10.071049472959674,18.48150950265369,-0.3295921908153349,7.812974527997419,0.4836444424336719,12.31790628953377,43.178519664964256,-0.7081086294787764,-1.5855111724380144,-1.2629420505547495,-73.42261371066445,100.00000000000001,5.023720445355092,Lower middle income
Syrian Arab Republic,SYR,1999,72970334075.72383,59039910913.14031,7737817371.937639,13693184855.233854,237238307.3496666,80708151447.66147,73.1523518432053,9.587405030526002,16.966297219821428,0.29394590644727325,9.188293156000732,0.0,10.802694006701508,43.80205776222686,1.9160984599068565,-4.802324164251559,-8.198530983709418,-189.18473029355428,100.0,5.043957594074257,Lower middle income
Syrian Arab Republic,SYR,2000,80590022271.71492,61085434298.44098,9999465478.841871,13905746102.449888,5598841870.824055,90589487750.5568,67.43104063756617,11.038218370740717,15.350286713995045,6.180454277698068,3.466981950361607,1.4508133402147152,9.186683500875125,49.68856613347766,-7.8210899054922844,15.132492427256071,-9.52482727898003,2002.5821901713375,100.0,5.524592184578562,Lower middle income
Syrian Arab Republic,SYR,2001,86771314031.1804,63560178173.719376,10843919821.82628,17653452115.81292,5557683741.648106,97615233853.00668,65.11297024543433,11.108839669590438,18.084730650132197,5.69345943484304,1.1489115582297629,1.5214346390644362,11.921127437012277,49.20157129062263,-3.4376903725855223,0.6397889267793389,17.813634279834822,-7.879596239589226,100.0,5.826758916468421,Lower middle income
Syrian Arab Republic,SYR,2002,90558485523.3853,65035634743.87528,11116703786.191538,18402583518.930958,7120356347.438751,101675278396.43652,63.96405868720456,10.933536609407653,18.099368705122647,7.003035998265142,0.0,1.3461315788816517,11.935765492002727,50.51114785404473,-1.764489553923132,-1.5780501420203485,0.08094151510265046,23.001420812936836,100.00000000000001,5.956116519587449,Lower middle income
Syrian Arab Republic,SYR,2003,95693808463.25168,70705478841.87082,12834922048.997774,22243296213.808464,2745033407.572384,108528730512.24945,65.14908864053322,11.826289673174717,20.495306734743295,2.529314951548758,1.1850299533286588,2.2388846426487152,14.331703521623375,46.037426807328345,1.852649718686017,8.165272552331349,13.237688389333325,-63.882593889630954,99.99999999999999,6.236908191238674,Lower middle income
Syrian Arab Republic,SYR,2004,112863340757.23831,85267795100.22272,17631091314.03118,24454342984.4098,3141113585.7461014,130494342984.40982,65.34213909212116,13.511000485390825,18.739772487556312,2.4070879349316856,1.3780804049165951,3.9235954548648238,12.576169274436392,45.91519979071128,0.2963210316772269,14.245472238325906,-8.565542686955895,-4.8324158500794745,99.99999999999997,7.32566013858354,Lower middle income
Syrian Arab Republic,SYR,2005,134203830734.9666,100694788418.70824,18408106904.231625,30889710467.706013,2619331848.5523376,152611937639.1982,65.98093830429481,12.062036030072344,20.24069083031682,1.716334835316032,2.0168796170902468,2.474630999546342,14.077087617196899,45.22444669109562,0.9776221302964405,-10.724331309773971,8.009266621337874,-28.696629217048432,100.00000000000001,8.318431730938771,Lower middle income
Syrian Arab Republic,SYR,2006,153799910913.14032,114830913140.31181,17366325167.03786,33097461024.498886,5871536748.32962,171166236080.1782,67.08736242030956,10.14588248520174,19.33644262002424,3.430312474464449,3.123303733104997,0.5584774546757387,13.17283940690432,46.93842433024404,1.676884482776031,-15.885821764197727,-4.467477013868426,99.86266105429358,99.99999999999999,8.988051568035267,Lower middle income
Syrian Arab Republic,SYR,2007,180030111358.57462,141857104677.06015,22120267260.579063,36715902004.454346,1457193763.9198227,202150467706.0134,70.17401754586211,10.942476419470113,18.16265993401021,0.7208461006575625,6.209958858657551,1.3550713889441113,11.999056720890291,44.22895795643715,4.600948694650309,7.851401151454729,-6.070313496022761,-78.98599308303238,100.0,10.177707338629466,Lower middle income
Syrian Arab Republic,SYR,2008,218089977728.2851,179723474387.52783,24488106904.23163,36412026726.05791,1954476614.6993408,242578084632.51672,74.08891642449574,10.094937859423219,15.0104354155565,0.8057103005245472,10.124857737291173,0.507532828897217,8.84683220243658,44.313822156304134,5.578843873482153,-7.745399921893881,-17.355522428469083,11.772859669986534,100.0,11.74870000404794,Lower middle income
Syrian Arab Republic,SYR,2009,224561692650.33408,188428151447.66147,26887750556.792873,40231804008.90868,-4098262806.2360764,251449443207.12695,74.93679407054688,10.693104034692402,15.999957484800815,-1.6298555900401044,10.972735383342318,1.1056990041664,9.836354271680895,41.87825626573949,1.1444055156552668,5.925407205065847,6.592227619318725,-302.288041865545,99.99999999999999,11.86719192029036,Lower middle income
Syrian Arab Republic,SYR,2010,252518218262.80624,200039109131.40314,33645523385.30067,51662449888.641426,816659242.7616882,286163741648.10693,69.90372294523235,11.757437609504798,18.053457643201455,0.28538180206139707,5.939664258027783,2.1700325789787964,11.889854430081535,43.79349365784098,-6.716421736131794,9.953457586864412,12.834410093597848,-117.50963728353227,99.99999999999999,13.406499125599604,Lower middle income
Syrian Arab Republic,SYR,2011,67539428159.44738,61005998860.514046,8634661489.845383,14609415017.713858,-8075985718.780523,76174089649.29277,80.0875982127086,11.335431154608553,19.178982098737162,-10.602011466054329,16.123539525504036,1.7480261240825516,13.015378885617242,32.90610038972526,14.568430461786775,-3.589272330521165,6.23439829521828,-3815.0271634255814,100.0,3.6162023029199393,Lower middle income
Syrian Arab Republic,SYR,2012,43190318032.56269,46279036850.43349,6290166684.355394,5523195076.212191,-8611913894.082985,49480484716.91808,93.5298777188616,12.71241929084154,11.162370594812971,-17.404667604516106,29.565819031657036,3.125014260315538,4.998767381693051,26.103444251263483,16.784470762190896,12.1476467674823,-41.79894148006971,64.16382551785216,100.0,2.422873863892098,Lower middle income
Syrian Arab Republic,SYR,2013,21361254634.933598,24499850724.339176,4083074896.5811234,3088042770.899814,-6226638860.305395,25444329531.514717,96.28805779297217,16.047091716541118,12.136467447786513,-24.471616957299798,32.323999105767605,6.459686686015116,5.972864234666593,19.03649489847979,2.9489828719773348,26.23161138259489,8.72661272710471,40.60375936711358,100.0,1.300666350975186,Lower middle income
Syrian Arab Republic,SYR,2014,21502061466.067028,28381984447.571095,4219550870.1942554,1770972031.5764213,-8650895013.080486,25721612336.261288,110.34294458889468,16.40469040210867,6.8851517098707555,-33.63278670087413,46.37888590169012,6.817285371582669,0.7215484967508354,9.875325154905461,14.596708167218164,2.228432988882001,-43.268898141143275,37.43589873754372,99.99999999999997,1.3758191220953018,Lower middle income
Syrian Arab Republic,SYR,2015,16468399173.00056,18039559299.057053,2754097736.6922383,2134888177.893706,-3706048303.9501963,19222496909.692802,93.84607724900056,14.32747134584532,11.10619597403709,-19.27974456888298,29.882018561795995,4.740066315319318,4.9425927609171705,24.22836728689661,-14.950541152727615,-12.662348421987558,61.306481571276386,-42.67574453358666,100.0,1.0689398831807033,Lower middle income
Syrian Arab Republic,SYR,2016,12598742889.27318,14598324604.966509,2107630374.0492003,992838778.3446114,-2992420494.03794,14706373263.32238,99.26529364907837,14.331408133816511,6.751078328881712,-20.347780111776583,35.30123496187381,4.74400310329051,0.5874751157617917,23.160331744003006,5.774579565749005,0.027477200101566623,-39.21340534001308,5.539676830663964,100.00000000000001,0.8427061052658059,Lower middle income
Syrian Arab Republic,SYR,2017,16369724424.258505,18563381961.697426,2699565369.287275,1468495526.0933092,-3662153063.5322294,19069289793.545776,97.34700223592186,14.156612010799554,7.700840157090373,-19.204454403811766,33.3829435487173,4.569206980273552,1.537236943970453,24.303657451967823,-1.9324895365121608,-1.2196716567195343,14.068298158317848,-5.618921089593942,100.00000000000001,1.1163532299387187,Low income
Syrian Arab Republic,SYR,2018,21496337948.91753,24031770462.355263,3431517034.8791437,1941184768.604459,-4476621769.453945,24927850496.38492,96.40530564735373,13.765795953312496,7.787212815986573,-17.958314416652783,32.441246960149165,4.178390922786495,1.6236096028666527,25.549797439126806,-0.9673606448464822,-2.7606609348968414,1.1216004635114185,-6.488807028600851,100.00000000000001,1.472296369124743,Low income
Tajikistan,TJK,1987,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,1988,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,1989,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,1990,2629395066.270172,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,1991,2536585365.8536587,,,,,,,,,,,,,,,,,,,,Lower middle income
Tajikistan,TJK,1992,1909246640.7809334,,,,,,,,,,,,,,,,,,,,Low income
Tajikistan,TJK,1993,1646693642.1212742,570075622.6040866,360751343.82454866,184614325.53242072,-215495944.764916,899945347.19614,63.34558252678433,40.08591687800838,20.513948553387504,-23.945447958180218,4.656359251147201,31.68273586866627,13.906304781320305,30.02561603160523,,,,,100.0,0.1622611123477563,Low income
Tajikistan,TJK,1994,1522018435.7070458,610088280.8871262,265019576.4313065,320317068.0137521,-155901403.23373508,1039523522.0984497,58.689223275637126,25.49433185468673,30.8138354933171,-14.997390623640952,0.0,17.09115084534462,24.2061917212499,38.973673366144496,-7.350724494763872,-36.40077653138769,50.20918772962779,-37.36851091767711,100.0,0.18549226663800547,Low income
Tajikistan,TJK,1995,1231567145.3644753,879250720.6480172,194668772.4184277,262316744.27125576,-78200984.8849554,1258035252.4527452,69.89078556692067,15.474031593223572,20.85130315385252,-6.216120313996751,11.201562291283544,7.070850583881461,14.24365938178532,47.754943675788695,19.08623366622999,-39.304031651337766,-32.33136083180964,-58.55198767578911,100.0,0.22156830960820148,Low income
Tajikistan,TJK,1996,1043654822.3350254,709983079.5262268,175573604.0609137,138782064.29780033,-36099830.79526222,988238917.0896785,71.84326251966444,17.766311468280414,14.043371688549525,-3.652945676494372,13.15403924402731,9.363130458938302,7.435727916482327,50.31811831329108,2.7936113994229794,14.813721047724137,-32.64990880939329,-41.234315103761986,100.00000000000001,0.171450255584986,Low income
